2238721.140000,-82.963597
2290867.650000,-83.163597
2344228.820000,-83.363597
2398832.920000,-83.563597
2454708.920000,-83.763597
2511886.430000,-83.963597
2570395.780000,-84.163597
2630267.990000,-84.363597
2691534.800000,-84.563597
2754228.700000,-84.763597
2818382.930000,-84.963597
2884031.500000,-85.163597
2951209.230000,-85.363597
3019951.720000,-85.563597
3090295.430000,-85.763597
3162277.660000,-85.963597
3235936.570000,-86.163597
3311311.210000,-86.363597
3388441.560000,-86.563597
3467368.500000,-86.763597
3548133.890000,-86.963597
3630780.550000,-87.163597
3715352.290000,-87.363597
3801893.960000,-87.563597
3890451.450000,-87.763597
3981071.710000,-87.963597
4073802.780000,-88.163597
4168693.830000,-88.363597
4265795.190000,-88.563597
4365158.320000,-88.763597
4466835.920000,-88.963597
4570881.900000,-89.163597
4677351.410000,-89.363597
4786300.920000,-89.563597
4897788.190000,-89.763597
5011872.340000,-89.963597
5128613.840000,-90.163597
5248074.600000,-90.363597
5370317.960000,-90.563597
5495408.740000,-90.763597
5623413.250000,-90.963597
5754399.370000,-91.163597
5888436.550000,-91.363597
6025595.860000,-91.563597
6165950.020000,-91.763597
6309573.440000,-91.963597
6456542.290000,-92.163597
6606934.480000,-92.363597
6760829.750000,-92.563597
6918309.710000,-92.763597
7079457.840000,-92.963597
7244359.600000,-93.163597
7413102.410000,-93.363597
7585775.750000,-93.563597
7762471.170000,-93.763597
7943282.350000,-93.963597
8128305.160000,-94.163597
8317637.710000,-94.363597
8511380.380000,-94.563597
8709635.900000,-94.763597
8912509.380000,-94.963597
9120108.390000,-95.163597
9332543.010000,-95.363597
9549925.860000,-95.563597
9772372.210000,-95.763597
10000000.000000,-95.963597
10232929.900000,-96.163597
10471285.500000,-96.363597
10715193.100000,-96.563597
10964782.000000,-96.763597
11220184.500000,-96.963597
11481536.200000,-97.163597
11748975.500000,-97.363597
12022644.300000,-97.563597
12302687.700000,-97.763597
12589254.100000,-97.963597
12882495.500000,-98.163597
13182567.400000,-98.363597
13489628.800000,-98.563597
13803842.600000,-98.763597
14125375.400000,-98.963597
14454397.700000,-99.163597
14791083.900000,-99.363597
15135612.500000,-99.563597
15488166.200000,-99.763597
15848931.900000,-99.963597
16218101.000000,-100.163597
16595869.100000,-100.363597
16982436.500000,-100.563597
17378008.300000,-100.763597
17782794.100000,-100.963597
18197008.600000,-101.163597
18620871.400000,-101.363597
19054607.200000,-101.563597
19498446.000000,-101.763597
19952623.100000,-101.963597
20417379.400000,-102.163597
20892961.300000,-102.363597
21379620.900000,-102.563597
21877616.200000,-102.763597
